marks,rating,role_encoded,department_encoded,competencyLevel_encoded,skill_name_encoded,course_name_encoded,employee_id,assessment_id
52,5,1,6,2,1,14,38478,39634
63,3,3,9,0,4,4,9249,39635
100,1,2,4,0,5,5,22589,39636
92,4,0,7,2,1,4,12538,39637
58,2,1,2,0,3,7,25401,39638
67,3,2,8,2,11,4,20423,39639
96,5,3,0,2,12,6,32740,39640
53,2,3,0,2,10,3,36140,39641
87,2,1,0,2,0,10,20673,39642
68,4,0,2,2,9,13,4817,39643
94,5,2,4,2,4,0,6646,39644
53,2,2,7,2,8,10,14500,39645
85,3,0,0,1,14,9,10725,39646
88,1,1,1,1,13,9,17767,39647
67,1,0,5,1,12,5,4312,39648
79,5,2,8,2,6,8,25990,39649
74,3,0,2,0,1,5,14273,39650
77,1,1,1,0,10,10,34328,39651
83,2,0,7,2,3,8,2287,39652
71,1,0,4,0,1,7,18003,39653
93,3,2,3,2,1,9,33928,39654
57,4,3,0,0,11,4,30139,39655
77,1,1,6,2,13,3,43852,39656
93,1,1,7,2,1,8,46179,39657
82,3,2,6,0,10,3,35762,39658
87,4,2,3,2,8,9,26446,39659
50,4,0,6,0,2,3,39620,39660
72,1,3,3,0,9,0,46513,39661
64,4,1,2,0,12,3,19860,39662
84,3,2,0,0,1,10,27232,39663
54,1,0,0,0,9,7,26338,39664
73,5,1,0,1,0,8,45293,39665
93,4,1,7,2,12,4,43027,39666
96,2,0,8,1,1,3,26650,39667
98,5,0,4,2,2,3,10118,39668
68,1,2,7,0,2,0,309,39669
73,2,2,1,1,14,1,28394,39670
55,3,2,9,0,1,10,19458,39671
64,5,3,5,2,10,0,39439,39672
51,2,3,7,1,4,0,28446,39673
74,4,2,0,2,6,3,25496,39674
93,5,1,7,0,2,4,25894,39675
69,4,3,3,2,10,14,29254,39676
93,2,0,6,1,2,0,48631,39677
75,5,3,0,0,7,11,15878,39678
58,3,2,9,2,9,11,10711,39679
74,2,2,6,1,3,13,47844,39680
70,4,2,9,0,11,9,13194,39681
73,2,0,5,2,6,7,48797,39682
54,2,0,2,1,12,13,36791,39683
83,4,3,1,1,6,7,20557,39684
62,5,0,4,0,9,13,36700,39685
52,1,2,4,0,6,7,17920,39686
88,2,2,1,2,0,2,23087,39687
67,1,2,6,2,14,3,42737,39688
71,2,0,9,2,9,3,23938,39689
94,2,0,5,1,14,2,45126,39690
70,4,0,4,0,14,10,32229,39691
69,5,2,8,0,8,8,2404,39692
87,4,2,6,0,1,3,26933,39693
62,2,1,8,0,8,3,35221,39694
58,3,2,3,1,8,1,43735,39695
67,4,2,0,2,10,11,23009,39696
50,5,0,7,0,3,13,37663,39697
73,4,2,4,0,2,4,40158,39698
71,2,0,5,2,2,10,30209,39699
55,1,2,9,1,13,9,986,39700
95,1,3,7,1,2,10,31418,39701
55,5,1,1,0,7,3,49667,39702
88,2,3,8,2,14,12,25112,39703
52,3,3,0,0,3,12,13130,39704
78,3,3,3,0,7,1,30986,39705
94,4,3,8,2,12,8,39025,39706
96,4,1,4,2,14,8,30311,39707
79,5,1,0,2,2,10,49997,39708
78,2,0,5,1,6,0,48398,39709
71,2,2,5,2,7,7,10923,39710
92,5,3,9,2,5,5,45122,39711
55,3,1,3,0,6,1,40492,39712
97,2,2,2,2,13,8,31701,39713
63,2,1,4,1,3,0,2488,39714
92,4,0,2,0,7,10,28998,39715
88,4,1,4,0,9,8,24800,39716
98,4,2,3,2,3,2,34366,39717
95,3,1,4,0,1,1,24445,39718
52,4,2,9,0,13,13,30442,39719
80,5,3,7,2,6,6,47466,39720
69,5,1,8,2,7,10,48052,39721
82,4,3,7,2,7,3,1683,39722
71,5,1,4,0,6,5,88,39723
92,1,0,4,1,0,11,3381,39724
95,4,3,2,2,6,4,47363,39725
68,1,0,1,0,13,10,9348,39726
69,4,2,1,0,0,10,21284,39727
91,1,1,9,2,12,7,46955,39728
88,2,3,1,2,7,5,22905,39729
60,1,3,7,2,6,4,26909,39730
83,5,0,5,1,10,1,19429,39731
65,5,0,4,1,6,3,30609,39732
68,5,0,0,0,2,8,15070,39733
78,2,2,2,1,1,10,29549,39734
91,1,1,7,1,8,8,24687,39735
71,1,1,2,2,9,10,19748,39736
85,5,3,0,0,5,3,39856,39737
53,5,0,0,0,2,4,3838,39738
97,5,2,8,2,0,5,7941,39739
93,4,1,8,1,6,10,246,39740
84,4,1,8,1,4,11,8276,39741
50,1,0,0,0,3,5,31951,39742
75,5,3,5,1,8,8,15799,39743
84,3,0,4,1,6,11,48912,39744
98,4,1,4,1,9,9,37397,39745
70,1,0,8,2,14,7,30202,39746
78,5,0,0,0,1,4,19741,39747
58,1,2,9,0,12,5,8701,39748
95,3,0,2,1,2,13,20266,39749
85,5,2,0,1,13,3,7631,39750
62,1,2,7,1,11,3,40534,39751
62,4,2,0,0,14,4,27108,39752
94,1,3,6,2,1,13,47420,39753
79,2,3,4,1,1,2,683,39754
70,5,2,1,2,4,13,17407,39755
82,5,3,0,0,5,8,10249,39756
97,4,1,4,0,8,13,25770,39757
54,2,1,9,1,7,2,12716,39758
75,2,2,6,1,7,1,2387,39759
74,5,0,5,2,14,0,6282,39760
72,4,1,3,0,3,13,4956,39761
93,2,0,1,1,4,13,34673,39762
60,1,0,6,1,9,6,923,39763
75,2,0,1,2,7,8,39219,39764
71,1,1,3,2,11,7,16858,39765
75,2,0,4,0,13,3,30818,39766
78,4,1,4,1,4,2,27929,39767
79,2,2,5,0,7,6,23628,39768
87,5,2,9,2,10,6,25036,39769
81,4,1,6,1,6,3,16353,39770
81,4,3,7,2,13,3,24563,39771
76,3,3,7,2,1,5,14295,39772
63,3,3,8,1,12,1,13291,39773
55,4,2,6,1,3,14,29815,39774
65,2,0,1,2,5,8,48802,39775
82,4,3,5,0,1,5,7910,39776
69,2,3,9,2,2,13,20644,39777
90,2,0,2,1,2,3,29579,39778
88,4,3,2,2,5,3,48469,39779
84,2,0,5,0,10,12,46652,39780
100,3,1,7,0,10,2,18935,39781
75,5,0,4,1,11,12,9490,39782
83,2,0,8,0,14,3,22130,39783
58,5,2,6,2,2,10,42908,39784
100,5,2,8,0,2,4,28044,39785
89,5,0,7,0,14,7,931,39786
96,1,3,8,0,12,7,17657,39787
95,2,2,6,0,14,12,47151,39788
57,5,1,2,2,9,14,40647,39789
65,2,2,2,1,12,14,49142,39790
83,4,3,8,2,8,3,16581,39791
96,4,1,2,2,1,6,26667,39792
60,3,1,1,0,1,11,37274,39793
81,1,1,7,1,8,5,13782,39794
85,2,0,3,0,4,0,23762,39795
76,1,2,4,0,3,0,29226,39796
80,5,0,6,2,8,7,29002,39797
100,4,2,8,0,2,13,44704,39798
55,4,3,2,1,1,4,41445,39799
83,3,2,6,0,8,1,17699,39800
59,1,1,2,2,14,13,46037,39801
73,2,0,5,1,13,14,37759,39802
70,2,1,6,0,13,3,4314,39803
57,2,3,7,1,14,3,17134,39804
100,5,3,1,0,7,2,40287,39805
68,3,2,3,0,3,12,5087,39806
78,2,2,2,1,7,3,24065,39807
52,1,1,4,1,7,3,34780,39808
92,1,3,4,2,6,10,21747,39809
92,2,1,0,1,12,3,31984,39810
90,2,3,6,0,5,9,15212,39811
84,3,0,7,0,6,1,40140,39812
79,2,3,8,2,11,3,15809,39813
99,2,2,3,1,7,3,12643,39814
82,3,1,4,0,0,2,32202,39815
69,4,1,7,1,1,13,11041,39816
89,3,3,2,0,7,1,16406,39817
65,3,2,3,0,9,5,42004,39818
66,3,0,4,0,7,10,46375,39819
50,5,3,0,1,5,3,14630,39820
91,3,0,5,0,6,10,17439,39821
70,4,2,2,0,6,5,42724,39822
95,2,3,7,2,11,13,33906,39823
92,1,3,0,1,4,14,15197,39824
50,2,3,5,2,10,10,24918,39825
76,3,0,3,0,1,1,42192,39826
93,2,0,9,2,8,2,32722,39827
65,5,2,8,0,7,8,25608,39828
91,2,0,7,0,10,3,13155,39829
89,3,0,2,0,8,0,47364,39830
87,1,1,0,0,5,5,14165,39831
56,3,0,9,1,6,8,5722,39832
58,4,3,2,0,13,4,45992,39833
71,3,3,2,1,2,11,17035,39834
77,3,1,9,1,0,11,40352,39835
64,1,1,5,0,5,2,12288,39836
76,4,1,5,2,6,8,11786,39837
71,2,2,6,2,7,7,48225,39838
91,3,1,3,2,5,3,29712,39839
61,4,1,9,2,8,3,5076,39840
87,1,1,6,2,13,10,26271,39841
100,3,2,8,0,12,10,37056,39842
92,2,2,6,0,6,7,33392,39843
100,3,1,6,0,8,11,7456,39844
63,1,0,9,0,7,10,26395,39845
74,4,2,7,2,0,6,20343,39846
59,4,3,1,0,11,13,46579,39847
92,5,3,4,1,7,7,25257,39848
93,4,0,6,1,11,11,46528,39849
56,3,0,6,1,5,7,48909,39850
59,2,0,1,0,6,1,22417,39851
59,1,2,8,1,2,10,32551,39852
52,2,2,3,1,1,0,30290,39853
62,4,2,0,2,13,2,12246,39854
97,5,1,8,1,7,3,47558,39855
84,3,2,7,2,3,3,2816,39856
84,4,0,8,1,8,2,44329,39857
90,3,0,6,2,1,7,27827,39858
99,2,1,5,2,14,3,22014,39859
51,5,2,9,0,3,4,3635,39860
93,4,3,6,2,13,14,26274,39861
65,4,3,1,0,2,9,28409,39862
85,5,3,8,2,14,0,12411,39863
65,4,0,9,1,7,13,30416,39864
80,3,3,5,0,13,0,16515,39865
53,3,3,0,0,3,11,6311,39866
84,4,0,0,0,3,10,19082,39867
78,3,3,7,1,13,8,33372,39868
92,2,3,9,2,4,3,48490,39869
60,2,1,8,2,2,7,24474,39870
64,1,1,4,1,13,13,3969,39871
94,4,1,2,1,7,4,10311,39872
85,5,1,9,1,3,8,17457,39873
57,4,2,1,1,4,2,43052,39874
57,2,2,3,0,7,1,18967,39875
61,2,0,1,2,0,13,44929,39876
52,3,1,6,2,3,4,30280,39877
57,3,3,0,0,2,3,20759,39878
86,5,1,1,0,12,5,5122,39879
83,2,2,0,2,5,3,17746,39880
95,1,0,5,2,1,4,44118,39881
56,4,3,1,2,1,3,8469,39882
66,5,2,9,2,14,10,9634,39883
54,1,2,2,2,11,5,41786,39884
87,3,3,3,0,13,10,42339,39885
77,4,2,6,2,1,3,3298,39886
92,4,3,3,1,1,10,10976,39887
60,4,3,8,1,2,2,27004,39888
67,5,3,3,2,7,5,19616,39889
82,5,3,2,0,7,10,19986,39890
96,5,2,3,2,5,0,34611,39891
53,3,3,6,0,12,12,2614,39892
91,2,1,5,2,5,10,8910,39893
71,3,3,0,1,8,7,27414,39894
58,4,1,3,2,1,13,1606,39895
71,3,1,3,0,6,3,21580,39896
69,4,1,4,0,5,10,11913,39897
52,4,0,2,2,7,4,31156,39898
88,1,3,5,2,3,13,34668,39899
94,1,3,5,0,6,2,2961,39900
71,3,1,3,1,1,8,38336,39901
63,2,0,5,2,8,5,18371,39902
89,1,3,5,2,7,13,45304,39903
81,4,1,0,2,2,9,39488,39904
52,3,1,6,1,13,8,47398,39905
66,4,2,7,0,5,4,40283,39906
91,2,1,3,2,3,10,12742,39907
99,4,2,9,0,8,11,23549,39908
51,5,2,6,2,14,10,11917,39909
96,3,2,5,0,6,5,9994,39910
71,5,2,4,2,8,0,29501,39911
86,1,2,6,0,9,2,44949,39912
79,3,1,8,2,11,5,41026,39913
59,1,3,6,2,7,7,3553,39914
81,2,2,4,2,5,3,22013,39915
81,5,0,9,0,1,7,44557,39916
78,3,0,8,1,10,13,49120,39917
92,4,0,4,2,13,13,40343,39918
67,1,2,4,1,5,5,18395,39919
85,4,0,8,0,0,5,12415,39920
59,5,3,8,0,1,7,31532,39921
59,1,0,5,2,7,7,24368,39922
81,3,0,7,1,5,1,29530,39923
59,4,1,8,2,4,11,32396,39924
99,2,0,6,0,8,12,48898,39925
66,3,3,5,0,0,5,40789,39926
88,2,1,4,0,7,3,9871,39927
86,4,3,2,1,13,4,16455,39928
92,2,2,2,0,9,6,29457,39929
59,1,1,3,1,7,14,5781,39930
79,4,0,2,2,0,3,6132,39931
64,2,1,5,0,1,13,9643,39932
54,3,3,4,0,7,5,28984,39933
73,3,1,5,2,11,9,4089,39934
71,1,1,6,2,13,13,48371,39935
74,2,2,6,2,12,13,7246,39936
52,1,0,3,1,12,8,26159,39937
91,4,0,7,0,2,3,38425,39938
56,2,2,7,1,14,3,19515,39939
87,4,1,2,2,2,11,9480,39940
85,1,1,8,1,0,6,40839,39941
66,5,2,2,0,1,2,38944,39942
100,5,0,7,0,4,4,92,39943
76,2,3,5,2,0,13,7458,39944
98,2,1,3,0,2,6,31925,39945
86,5,1,0,1,2,1,28965,39946
59,4,3,6,1,13,3,31322,39947
60,3,2,8,1,6,9,46700,39948
62,3,2,8,0,5,2,16987,39949
80,2,2,4,0,9,0,43183,39950
86,4,0,7,2,0,13,42902,39951
57,5,1,0,0,8,13,7531,39952
87,3,0,6,1,6,8,42006,39953
60,5,1,0,1,9,3,29261,39954
96,2,0,8,0,9,3,44723,39955
63,1,1,5,1,9,14,12732,39956
60,5,1,1,0,6,13,4559,39957
69,3,3,2,1,14,5,35512,39958
96,2,3,3,1,8,14,45754,39959
78,3,3,3,0,8,12,33012,39960
92,4,1,2,0,7,9,28375,39961
86,3,1,8,0,2,10,2934,39962
84,2,3,4,2,7,3,13717,39963
89,4,2,8,2,13,11,10771,39964
85,2,1,1,0,4,0,28952,39965
97,2,0,3,2,5,10,27945,39966
58,3,2,0,2,5,0,6257,39967
78,1,3,5,0,5,6,22797,39968
100,4,2,7,0,10,11,41597,39969
86,4,3,7,1,2,4,27181,39970
68,1,1,0,0,5,0,10970,39971
91,4,2,0,0,12,4,44507,39972
94,2,3,8,2,7,10,36690,39973
62,3,2,6,0,14,1,4694,39974
57,1,3,8,2,7,3,20529,39975
88,2,1,9,1,7,1,33202,39976
67,3,2,2,1,1,7,28212,39977
81,1,3,9,0,13,10,46986,39978
81,5,1,0,2,2,0,27720,39979
70,2,0,3,1,12,5,49012,39980
57,1,0,4,0,12,0,11302,39981
61,4,0,1,0,7,14,10203,39982
82,2,3,4,1,3,2,35083,39983
54,4,1,4,2,13,11,27129,39984
89,2,3,6,2,13,10,41608,39985
56,3,3,4,2,7,3,48463,39986
100,1,1,9,2,2,3,38902,39987
64,1,2,4,2,5,7,16313,39988
89,2,3,3,2,6,12,4966,39989
53,3,2,7,1,2,1,2993,39990
83,3,3,9,1,4,7,11012,39991
52,3,0,7,0,2,9,30040,39992
90,3,2,1,0,11,3,32976,39993
93,2,0,3,2,14,9,31762,39994
93,4,1,4,1,5,2,44336,39995
96,2,1,8,0,1,13,31317,39996
78,5,2,3,1,14,8,49167,39997
97,3,3,1,0,2,5,24157,39998
58,4,1,8,1,7,2,13010,39999
74,4,2,8,1,13,2,32551,40000
75,4,2,6,1,9,3,8521,40001
86,5,2,2,2,9,0,17097,40002
82,5,3,8,0,2,3,23469,40003
78,2,2,5,1,12,3,22031,40004
82,5,3,1,2,3,6,35742,40005
74,2,0,6,1,14,11,13877,40006
81,3,3,2,1,0,7,29301,40007
90,2,0,5,0,6,12,20168,40008
64,5,3,7,2,13,10,21984,40009
79,2,0,1,0,5,12,46299,40010
61,1,1,6,2,14,4,10356,40011
52,5,2,3,2,8,6,23915,40012
81,1,2,4,2,8,3,758,40013
60,5,1,1,1,14,8,33198,40014
93,5,2,3,2,7,7,9725,40015
61,4,0,2,0,14,3,39362,40016
91,4,1,9,1,1,7,19291,40017
94,2,0,5,2,13,11,26605,40018
99,3,1,0,2,11,7,16786,40019
94,3,2,1,1,9,9,137,40020
83,4,0,6,1,0,12,28805,40021
100,2,0,0,1,14,1,24947,40022
95,2,2,4,2,0,5,40158,40023
60,4,3,9,0,9,5,631,40024
87,3,3,4,1,6,4,36010,40025
58,5,2,0,0,6,13,17746,40026
68,5,3,6,2,11,6,47762,40027
57,3,0,5,0,0,1,10635,40028
93,2,0,4,0,1,7,36282,40029
57,3,0,5,1,9,7,32346,40030
80,3,3,9,1,4,11,6477,40031
100,2,1,6,2,6,2,38276,40032
88,5,2,4,2,13,10,4765,40033
66,4,0,7,2,8,9,7005,40034
50,2,2,6,0,12,13,31833,40035
85,5,1,8,2,5,13,15571,40036
64,2,2,8,2,6,13,23584,40037
71,5,2,5,0,5,7,30325,40038
79,3,0,1,0,8,2,30784,40039
67,1,2,3,1,5,11,21131,40040
93,4,1,1,1,14,4,46477,40041
76,1,2,6,0,7,2,26999,40042
91,3,3,6,2,2,5,48857,40043
63,3,3,3,1,1,9,9107,40044
73,5,1,2,0,2,5,47317,40045
93,3,0,0,2,4,9,30673,40046
100,4,3,0,2,0,3,34855,40047
55,5,2,7,1,12,5,12623,40048
94,1,1,5,2,13,10,1777,40049
50,1,0,1,1,14,5,3738,40050
52,2,2,3,2,3,11,42816,40051
77,3,1,4,0,13,1,40101,40052
66,4,1,8,1,4,9,24593,40053
88,3,2,2,2,7,9,10354,40054
52,5,1,0,0,12,7,49407,40055
51,4,1,9,2,14,13,27482,40056
79,4,2,5,0,12,12,11246,40057
60,4,0,5,0,12,10,19043,40058
53,5,1,3,0,7,2,45544,40059
54,3,3,5,2,7,6,6619,40060
81,1,1,1,2,12,4,14761,40061
80,5,3,1,0,2,4,19071,40062
89,3,1,0,1,6,7,21562,40063
90,2,2,1,2,13,13,32070,40064
79,2,0,8,0,8,13,12609,40065
52,1,0,1,1,9,13,43992,40066
73,4,2,9,2,0,6,33405,40067
81,5,2,0,0,14,8,21967,40068
66,5,1,4,0,5,11,48840,40069
88,2,2,1,0,7,13,24847,40070
86,4,0,0,1,6,14,32500,40071
57,4,2,8,2,12,9,19737,40072
71,4,2,5,1,0,3,18712,40073
80,4,3,0,1,4,11,1325,40074
50,4,0,1,1,2,10,25502,40075
56,3,1,5,1,13,13,14117,40076
58,3,3,9,0,7,5,10604,40077
69,2,0,4,2,7,11,42992,40078
62,2,3,8,1,6,11,30066,40079
96,5,1,7,1,0,8,41205,40080
68,4,3,3,0,1,9,12478,40081
82,2,2,9,2,10,13,30476,40082
96,2,1,0,0,2,1,20464,40083
69,5,3,0,0,14,8,25287,40084
51,3,1,0,1,7,1,602,40085
73,1,0,4,2,13,8,44508,40086
75,5,2,9,1,0,7,4093,40087
69,4,1,4,2,10,8,31806,40088
75,3,2,6,1,11,8,16761,40089
57,2,1,3,2,14,12,37907,40090
72,5,2,0,0,2,3,40188,40091
75,2,1,8,1,5,14,11944,40092
71,2,2,9,2,2,10,34422,40093
69,1,3,8,1,11,6,25382,40094
100,3,3,1,2,10,0,36816,40095
55,4,0,8,1,8,4,17875,40096
55,1,1,5,2,7,7,26059,40097
92,4,1,7,1,14,10,818,40098
56,5,3,4,2,3,6,32062,40099
64,3,0,2,0,7,5,32595,40100
54,5,0,3,1,2,1,21892,40101
98,5,3,8,0,5,7,5662,40102
95,2,3,9,0,14,13,12550,40103
62,4,3,1,2,14,13,18505,40104
86,2,2,8,1,12,10,38120,40105
67,2,0,8,0,12,9,38240,40106
73,3,1,7,0,7,1,23157,40107
67,2,2,4,0,6,7,26681,40108
91,2,1,9,1,4,0,29888,40109
82,3,3,4,0,7,12,21590,40110
98,2,0,3,1,3,13,28423,40111
86,3,2,7,2,9,9,23602,40112
61,5,3,8,2,9,0,35813,40113
84,1,2,4,1,3,0,12865,40114
63,3,0,4,1,12,9,47970,40115
64,4,1,7,2,12,3,18966,40116
96,2,3,1,0,13,7,359,40117
63,4,0,6,2,1,13,4744,40118
95,4,1,6,1,7,12,29419,40119
90,3,3,0,1,7,7,1358,40120
64,2,2,0,2,3,7,19182,40121
56,3,1,9,0,5,10,43858,40122
57,2,2,7,2,12,10,24531,40123
68,4,3,8,2,3,9,23691,40124
75,4,3,2,0,8,5,33364,40125
95,2,1,2,0,4,1,14784,40126
63,3,0,1,2,13,7,46821,40127
64,4,1,6,2,1,3,2392,40128
55,4,0,5,0,14,10,40927,40129
72,2,3,9,1,3,0,35134,40130
66,2,1,9,1,5,2,32340,40131
71,3,0,8,1,2,5,36171,40132
94,1,2,6,2,13,8,16000,40133
74,2,1,4,1,6,0,6507,40134
75,3,2,4,2,1,0,39990,40135
63,2,3,3,0,4,9,21102,40136
56,1,0,5,2,8,13,11331,40137
71,3,3,8,0,13,10,24521,40138
68,4,3,8,1,7,3,10055,40139
88,3,0,2,0,6,9,21109,40140
90,2,2,8,0,2,1,23056,40141
61,2,3,1,1,2,14,40707,40142
89,2,0,7,2,5,10,7509,40143
78,3,2,1,0,12,9,38144,40144
52,3,3,4,0,14,2,9916,40145
80,4,0,4,1,12,3,9751,40146
93,2,1,2,1,5,1,42627,40147
72,4,0,6,1,0,4,4984,40148
75,2,0,9,1,2,1,39471,40149
83,4,3,5,2,7,4,29362,40150
87,5,3,0,1,0,7,41953,40151
85,3,2,7,0,11,5,15557,40152
50,1,0,4,2,11,8,31634,40153
56,4,3,7,2,1,13,673,40154
69,2,3,3,0,6,7,41251,40155
56,4,0,0,0,6,13,30801,40156
53,5,2,7,0,14,11,40577,40157
91,4,1,6,0,0,10,34970,40158
94,3,0,6,2,5,9,22911,40159
90,5,1,6,0,11,8,48685,40160
60,3,0,0,0,1,4,44335,40161
94,3,0,1,1,12,1,40901,40162
61,1,2,0,2,7,10,33552,40163
71,3,1,7,0,11,11,4835,40164
73,3,1,4,0,13,3,47057,40165
51,3,1,4,1,2,13,38152,40166
82,3,3,0,2,5,9,14158,40167
89,4,2,6,0,13,10,34490,40168
57,4,1,9,2,5,9,18822,40169
77,2,3,7,1,8,2,38484,40170
74,4,3,3,2,1,3,36252,40171
78,1,0,5,1,8,8,31428,40172
90,4,1,7,0,1,10,37871,40173
68,2,1,8,2,0,3,43926,40174
82,1,1,5,1,7,9,21355,40175
51,5,2,3,0,2,13,39034,40176
70,4,0,7,2,8,2,1374,40177
81,4,3,2,1,2,12,45856,40178
79,2,0,3,2,5,10,36676,40179
91,5,2,9,2,7,3,7857,40180
81,5,3,4,2,14,3,23818,40181
80,1,3,5,2,7,4,36196,40182
82,5,1,5,0,12,5,17799,40183
86,4,0,4,0,14,10,3814,40184
72,1,3,0,1,13,4,3309,40185
81,5,1,5,1,1,12,12025,40186
96,4,1,8,2,1,3,11466,40187
88,3,0,5,0,8,12,45491,40188
79,4,0,0,2,5,8,24425,40189
89,2,2,3,1,7,2,27089,40190
75,3,2,7,1,9,5,12686,40191
91,5,1,2,1,5,8,16464,40192
62,5,0,2,1,6,8,29889,40193
61,1,0,1,1,0,3,377,40194
72,2,3,7,0,5,12,13110,40195
96,3,2,3,0,5,1,5723,40196
96,1,3,3,0,5,6,32324,40197
78,2,1,8,2,2,10,33268,40198
63,4,2,0,2,10,13,36405,40199
62,4,2,8,0,1,5,38889,40200
71,4,2,6,2,11,13,1900,40201
80,5,1,3,0,6,7,34202,40202
56,4,1,9,1,12,2,27498,40203
78,4,2,0,1,7,10,49767,40204
56,5,0,7,2,12,6,3956,40205
77,1,0,3,1,6,13,21627,40206
89,4,1,5,1,13,4,35794,40207
53,1,1,9,0,14,6,7418,40208
90,3,2,5,0,12,1,4713,40209
70,1,0,7,2,3,5,880,40210
68,4,1,6,2,13,11,23712,40211
87,5,2,0,1,3,5,23271,40212
93,4,0,8,1,13,9,35145,40213
74,2,2,2,1,8,13,47671,40214
75,5,1,9,2,10,6,23540,40215
66,2,2,7,2,11,2,3198,40216
83,4,2,2,1,8,4,41846,40217
85,4,1,5,2,8,2,45736,40218
95,3,1,4,0,1,1,28257,40219
65,3,3,5,0,6,1,16463,40220
80,2,3,1,2,7,13,40977,40221
83,5,1,2,0,5,3,35316,40222
55,5,0,8,2,9,14,40249,40223
93,4,1,5,2,6,11,23752,40224
83,5,1,3,2,5,5,42027,40225
93,2,2,2,2,10,12,43651,40226
96,2,1,6,0,1,12,39952,40227
76,1,2,9,1,12,14,44709,40228
99,3,3,9,1,9,13,19830,40229
74,3,1,4,0,5,0,38406,40230
53,3,1,7,1,8,8,18984,40231
57,5,0,1,0,7,7,26196,40232
57,4,0,3,0,12,3,19617,40233
71,3,3,0,2,6,5,41380,40234
63,5,2,0,1,12,1,36030,40235
51,1,3,1,2,14,7,3489,40236
64,5,1,9,0,6,3,40304,40237
100,3,1,1,0,13,1,43440,40238
74,1,0,9,2,11,3,4123,40239
81,5,3,5,2,0,0,42108,40240
76,5,1,2,0,4,4,31139,40241
63,5,1,9,1,8,12,23757,40242
65,5,3,7,0,7,2,13027,40243
75,3,0,2,1,13,8,35544,40244
68,5,0,4,0,13,3,7944,40245
93,5,3,5,1,5,3,26275,40246
81,4,3,8,0,8,9,29748,40247
82,2,3,1,1,6,14,31094,40248
97,2,3,0,0,5,14,48094,40249
57,2,2,3,1,3,0,45384,40250
76,2,0,0,2,6,3,14150,40251
97,2,1,1,2,2,12,32935,40252
79,1,3,8,2,0,13,13952,40253
77,3,0,5,0,11,0,12450,40254
60,5,0,0,2,10,6,18711,40255
89,2,3,3,0,5,12,24286,40256
70,4,0,3,1,8,5,16867,40257
64,5,0,5,0,7,13,49703,40258
97,5,1,2,0,12,3,16963,40259
62,4,3,8,0,13,14,26871,40260
75,2,2,6,1,9,3,46556,40261
63,4,1,1,0,13,4,3509,40262
66,4,0,3,1,11,10,26244,40263
80,5,2,4,1,6,8,31725,40264
92,4,3,3,0,3,11,37360,40265
74,1,2,2,0,13,5,16620,40266
71,5,2,5,2,8,10,17577,40267
63,2,0,6,0,12,7,13201,40268
65,1,0,7,2,2,4,49720,40269
59,4,0,5,1,1,5,47650,40270
60,5,3,3,2,11,8,17353,40271
58,4,2,9,0,11,5,1040,40272
87,4,3,0,1,6,3,10685,40273
72,3,2,6,1,13,1,49096,40274
68,5,2,7,1,12,8,27397,40275
54,3,3,3,1,14,5,36176,40276
81,4,1,9,2,14,13,39935,40277
74,4,0,4,0,14,5,47978,40278
82,1,0,6,1,13,11,48985,40279
59,5,1,1,0,7,8,39016,40280
70,3,3,0,2,0,14,1838,40281
53,3,3,8,0,4,4,4146,40282
56,3,1,2,0,9,2,2857,40283
58,4,1,9,2,1,3,30939,40284
52,2,0,4,1,5,3,12422,40285
75,2,3,0,0,0,9,38,40286
67,2,0,2,2,3,13,27590,40287
50,5,0,5,0,6,13,16180,40288
61,1,3,1,1,9,4,22122,40289
94,5,3,7,1,9,8,42316,40290
51,4,3,1,2,5,9,4255,40291
86,2,0,4,0,7,7,31634,40292
90,3,2,3,2,5,5,6792,40293
74,5,1,6,0,3,4,48361,40294
86,2,2,4,1,0,3,16861,40295
70,1,1,2,1,12,8,27413,40296
84,4,2,9,1,6,3,34729,40297
86,5,2,1,0,7,11,20808,40298
82,3,3,6,2,5,3,10805,40299
63,1,1,4,2,5,5,16056,40300
84,4,2,2,0,5,10,44687,40301
83,3,0,8,1,9,8,39693,40302
90,2,1,8,0,11,1,1603,40303
56,4,1,2,1,13,10,6378,40304
72,3,3,8,0,1,2,29059,40305
65,3,1,0,1,8,8,10577,40306
100,2,3,8,1,1,3,8087,40307
90,3,3,9,2,9,5,2128,40308
82,1,1,5,0,4,7,49757,40309
53,2,2,8,0,4,13,6025,40310
79,1,1,1,2,8,7,31816,40311
87,2,0,3,1,1,2,2970,40312
65,5,3,5,2,7,5,36769,40313
57,3,0,1,2,5,14,2269,40314
95,4,0,6,2,5,13,49847,40315
94,4,0,2,1,5,12,18530,40316
62,5,1,6,1,5,12,38016,40317
87,2,2,8,0,2,6,2214,40318
57,1,2,8,1,3,10,14878,40319
100,5,1,0,0,11,7,14852,40320
65,4,0,6,0,2,11,23214,40321
94,1,0,2,1,2,4,20476,40322
58,5,2,7,2,9,10,39646,40323
77,3,3,7,0,1,8,33650,40324
61,5,1,1,0,3,4,27394,40325
93,5,3,6,0,7,13,45338,40326
55,4,2,5,2,2,11,48657,40327
95,5,0,3,1,5,1,25231,40328
64,4,3,0,1,2,10,8401,40329
95,2,0,2,0,3,9,10457,40330
77,5,2,9,2,5,5,12679,40331
